date,username,link,tweet,clean_tweet,label
2022-12-19 07:18:25,shxxxlbby,https://twitter.com/shxxxlbby/status/1604737902889443328,"yuhuuuu, berhubung Argentina menang Piala Dunia, gue mau menuhin janji gue buat GA saldo DANA 50k untuk 1 orang hehehe. Rulesnya, lu wajib fans Argentina si anjer 😂 sama RT/LIKE terakhir coba mentions moment pildun yg menurut lu epic banget 😂 Besok malem gue umumin pemenangnya",yuhuuuu hubung argentina menang piala dunia mau menuhin janji buat tidak saldo dana 50k orang hehehe rulesnya kamu wajib fan argentina si anjer sama rt like akhir coba mention moment pildun kamu epic banget besok malam umumin menang,1
2022-12-19 07:18:00,me_ssf,https://twitter.com/me_ssf/status/1604737800641089536,@maandinaa Kelelahan abis nonton pildun,lelah habis nonton pildun,-1
2022-12-19 07:17:39,depiecarole,https://twitter.com/depiecarole/status/1604737712623603712,"@ErwinRomm37 @KhorulU @idextratime Smpt bingung Dodo itu siapa wkwkwk, taunya CR7. Suami sy fans CR7, tp gegara pildun ini lgsg dgn humble hrs angkat topi utk Messi juga, walau hatinya tetep di CR7 ... 🤣",sempat bingung ronaldo siapa wkwkwk tau ronaldo suami saya fan ronaldo tapi karena pildun langsung dengan humble harus angkat topi messi hati tetap ronaldo,0
2022-12-19 07:17:37,apriIlman,https://twitter.com/apriIlman/status/1604737701194104832,@bintangemon Lu ngikutin pildun dari awal gak sih wkkw,kamu ngikutin pildun awal tidak wkkw,0
2022-12-19 07:17:30,Caratlight8,https://twitter.com/Caratlight8/status/1604737674526330882,"Lah iya baru sadar, yg menang pildun argentina, Dujun seneng banget yak Messi aka his brother in law juara 🤣 윤두준의 매형",iya baru sadar menang pildun argentina dujun neng banget ya messi kenal juga bagai his brother in law juara,1
2022-12-19 07:17:00,Askrlfess,https://twitter.com/Askrlfess/status/1604737548441751553,[askrl] final pildun tadi malam ada siaran ulangnya ga yah?,askrl final pildun tadi malam ada siar ulang tidak yah,0
2022-12-19 07:16:58,paulusmky,https://twitter.com/paulusmky/status/1604737540061552640,"@JackLuka14 @Trituwango @idextratime Masalahnya dembele sm kounde ancurnya pas di final pildun, semoga mental mereka kuat terutama dembele soalnya kalo kagak dia bisa"" jadi keg karius yg karena kesalahan fataldl di 1 match karir dia hancur berantakan",masalah dembele sama kounde ancurnya pa final pildun moga mental kuat utama dembele soal kalau tidak bisa jadi keg karius salah fataldl match karir hancur beranta,-1
2022-12-19 07:16:58,Dika_parkpark,https://twitter.com/Dika_parkpark/status/1604737537985351680,Buka Tiktok isi nya Pildun semua,buka tiktok isi nya pildun semua,0
2022-12-19 07:16:56,ahidforz,https://twitter.com/ahidforz/status/1604737528547880960,"Mbape mirip2 kayak Messi dulu  Messi bahkan sampai pensiun dini dri timnas seusai Argentina kalah lawan Chile di final copa amerika 2016 udh kalah final pildun 2014, di final copa amerika 2015 &amp; 2016 jg kalah 3x final beruntun, kalah semua bayangin saking frustasinya  https://t.co/rMr0EGDQWv",mbape mirip2 kayak messi dulu messi bahkan pensiun dini dari timnas usai argentina kalah lawan chile final copa amerika 2016 sudah kalah final pildun 2014 final copa amerika 2015 2016 juga kalah 3x final untun kalah semua bayangin saking frustasinya,-1
2022-12-19 07:16:44,won9koplax69,https://twitter.com/won9koplax69/status/1604737481164800000,"@UpdateBolabola Argentina sudah juara Pildun, skrg saatnya Indonesia dong juara AFF.",argentina sudah juara pildun sekarang saat indonesia dong juara aff,1
2022-12-19 07:16:20,dhingdhongg,https://twitter.com/dhingdhongg/status/1604737377796501504,"@Askrlfess Aku gatau nama² itu.. tapi aku ngikutin pildun kmrn, iya cuma pildun aja selain itu aku gatau menau tentang bola.. pemain pun aku taunya yg terkenal² aja kyk ronaldo, messi, mbappe, kipernya kroasia.. mgkin dari ngikutin pildun kmrn mbak nya jadi tertarik sama bola",gatau nama2 tapi ngikutin pildun kemarin iya cuma pildun saja gatau tau bola main tau terkenal2 saja seperti ronaldo messi mbappe kiper kroasia mungkin ngikutin pildun kemarin mbak nya jadi tarik sama bola,1
2022-12-19 07:16:19,sutanidahlerraf,https://twitter.com/sutanidahlerraf/status/1604737376877969408,"Buat orang kaya gua yang taunya cuman ronaldo sama messi doang dari gua kecil, momen kek gini bener2 bikin bombay.  Gokil! Pertama kali nonton pildun yg bener2 ngikutin sampe akhir langsung disuguhkan dengan match final yg epic tadi malem. Goks @FIFAWorldCup !!!  https://t.co/QDxbzPVWiX",buat orang kaya tau cuman ronaldo sama messi doang kecil momen seperti gin bener2 bikin bombay gila pertama kali nonton pildun bener2 ngikutin sampai akhir langsung suguh match final epic tadi malam goks,1
2022-12-19 07:16:08,tegangdianuku_,https://twitter.com/tegangdianuku_/status/1604737331033882624,@dfvckss @surya1933_ @Dooni_fir @SiaranBolaLive selow lah nikmati sensasi pildun ini,selow nikmat sensasi pildun,0
2022-12-19 07:15:50,dahprimus,https://twitter.com/dahprimus/status/1604737252851994624,emanh rezeki pildun ga kemana,emanh rezeki pildun tidak,0
2022-12-19 07:15:20,greenflas,https://twitter.com/greenflas/status/1604737126612205568,"@Njuni14 @apakabarkawanku @Askrlfess LU CUMA TAU MESSI YG SKRG KAN MAKANYA BILANG DOI GA GANTENG. ga ngikutin messi dari jaman pildun 2014 diem aja deh pake bilang ""mah ga ganteng""",kamu cuma tahu messi sekarang makanya bilang dia tidak ganteng tidak ngikutin messi jaman pildun 2014 diem saja pakai bilang mah tidak ganteng,0
2022-12-19 07:14:12,koashyy,https://twitter.com/koashyy/status/1604736843194343424,Masih berasa euforia pildun qatar,asa euforia pildun qatar,0
2022-12-19 07:14:09,Ceweknya_Jimin,https://twitter.com/Ceweknya_Jimin/status/1604736829227700224,"@tanyakanrl semua orang pada heboh soal pildun, kecuali ak",semua orang heboh soal pildun kecuali saya,0
2022-12-19 07:14:01,PalaKopong,https://twitter.com/PalaKopong/status/1604736796512092160,Pejabat Argentina kok belum ada update foto menang pildun,jabat argentina kok belum ada update foto menang pildun,1
2022-12-19 07:13:53,Sofi49667770,https://twitter.com/Sofi49667770/status/1604736762349121536,Messi emang legend. Congrats Messi pildun terakhirmu ditutup dengan prestasi gemilang ❤ GOAT 🔥,messi emang legend congrats messi pildun akhir tutup prestasi gemilang goat,1
2022-12-19 07:13:44,yoxvin,https://twitter.com/yoxvin/status/1604736724927942657,Gua sih yakin ya semalem pemain argentina gila gila itu karna dorongan pildun dan faktor messi bikin mereka jadi gacor seada adanya  Feeling gua sih abis ini flop semua :))),yakin semalem main argentina gila gila karena dorong pildun faktor messi bikin jadi hebat ada ada feeling habis flop semua,1
2022-12-19 07:13:38,garudarevenger,https://twitter.com/garudarevenger/status/1604736700454154240,@Masasidid @UpdateBolabola biasa aja stiap pildun u20 gk semeriah Pildun Senior nya wajar sih  tapi klub2 luar tetep mantau pemain2 muda bagus,biasa saja tiap pildun u20 tidak riah pildun senior nya wajar tapi klub2 luar tetap mantau main muda bagus,1
2022-12-19 07:13:34,Yeremia59920556,https://twitter.com/Yeremia59920556/status/1604736681193902083,"@sindai_salie Wkwkwk bukan mbape tp fans nya Messi karna masih spt mimpi Messi bs juara pildun, hehe",wkwkwk bukan mbape tapi fan nya messi karena seperti mimpi messi bisa juara pildun he,1
2022-12-19 07:13:32,RXoxolf,https://twitter.com/RXoxolf/status/1604736676701433858,@kdrama_menfess Gak salah sih tapi,tidak salah tapi,0
2022-12-19 07:13:28,Box2BoxBola,https://twitter.com/Box2BoxBola/status/1604736658364301312,EPISODE TERAKHIR PILDUN FC 😭😭😭  https://t.co/K5zrXfYfOb,episode akhir pildun fc,0
2022-12-19 07:13:21,Srlfsnh11,https://twitter.com/Srlfsnh11/status/1604736627414220800,"Mereka di psg ga deket, ini apalagi mbappe dikalahin messi di pildun..auto makin canggung wkwk",psg tidak deket mbappe dikalahin messi pildun auto makin canggung,-1
2022-12-19 07:12:54,Box2BoxBola,https://twitter.com/Box2BoxBola/status/1604736516114485248,"Pildun FC: Lionel Messi: Sah Jadi Goat  Dengan trofi Piala Dunia, Lionel Messi sah jadi GOAT alias Greatest of All Time. Segala perdebatan pun bisa tuntas dengan gelar juara dunia ini. Selengkapnya di episode TERAKHIR Pildun FC ini bareng @abdurarsyad    https://t.co/ujjUG4aLit  https://t.co/mzft9mFfiK",pildun fc lionel messi sah jadi goat trofi piala dunia lionel messi sah jadi goat alias greatest of all time segala debat bisa tuntas gelar juara dunia lengkap episode akhir pildun fc bareng,0
2022-12-19 07:12:43,sandra0x07,https://twitter.com/sandra0x07/status/1604736467615379457,@idextratime Andai tiket pildun kmren harganya segitu.. ku beli dehh wkwkwkkw,andai tiket pildun kmren harga segitu ku beli dehh wkwkwkkw,0
2022-12-19 07:12:37,NETxBPJS,https://twitter.com/NETxBPJS/status/1604736444601634816,@NETxJJH Habis buat judi pildun ya?,habis buat judi pildun,-1
2022-12-19 07:12:33,faishlan,https://twitter.com/faishlan/status/1604736425878257664,"lupa banget war tiket arctic gara2 final pildun, blokkkk",lupa banget war tiket arctic gara2 final pildun blokkkk,-1
2022-12-19 07:12:21,Renald581,https://twitter.com/Renald581/status/1604736377895075841,@PorosHalangID abis liat pildun  terus tiba tiba emyu main kek gimana gtu ya,habis lihat pildun terus tiba tiba emyu main seperti bagaimana gitu,0
2022-12-19 07:12:18,abryanadty12,https://twitter.com/abryanadty12/status/1604736364138074115,"@XeanOnly Senam jantung di babak ke 2 smp drama babak adu pinalty, terharu pas akhirnya liat GOAT angkat dan cium tropi pildun😭😭",senam jantung babak smp drama babak adu pinalty haru pa akhir lihat goat angkat cium tropi pildun,0
2022-12-19 07:11:48,RXoxolf,https://twitter.com/RXoxolf/status/1604736239516557312,@kdrama_menfess Ya Allah aturlah jodoh ku se jang uk mungkin,allah atur jodoh ku se jang uk mungkin,0
2022-12-19 07:11:46,naoowchuw,https://twitter.com/naoowchuw/status/1604736231862304768,"@convomfs Lebih rugi ga nntn pildun anjg, 4 tahun sekali bngst",lebih rugi tidak nonton pildun anjg tahun sekali bngst,-1
2022-12-19 07:11:44,howlisheet,https://twitter.com/howlisheet/status/1604736222001496065,"kangen jaman 2014 nonton pildun adem ayem aja ga nemu orang yang ngebacot kaya gini. ""emg paham bola?"" ; ""si paling paham bola"" halah kntol",kangen jaman 2014 nonton pildun adem ayem saja tidak nemu orang ngebacot kaya gin memang paham bola si paling paham bola halah kntol,-1
2022-12-19 07:11:30,kertaskeringg,https://twitter.com/kertaskeringg/status/1604736161586761728,@convomfs Pildun 4 tahun sekali anjir :(,pildun tahun sekali anjing,-1
2022-12-19 07:11:18,niacantik_n,https://twitter.com/niacantik_n/status/1604736113511256065,"@fbyskm_ Emang ngeteet sprti ini buat u menarik? Mo tidak ngerti kek atau cuman tau messi ya terserah penonton cewenya dong. Sbgai pesepong chelsea,MC,juve,Psg,RM aku nonton bola ya cuman liat yg ganteng,tp tidak mau nyinyirin cewe2 yg heboh juga kalau nonton pildun. Ribet klen kontol",emang ngeteet seperti buat tarik mau nggak erti seperti cuman tahu messi serah tonton cewenya dong sbgai pesepong chelsea mc juve psg rm nonton bola cuman lihat ganteng tapi nggak mau nyinyirin cewe2 heboh kalau nonton pildun ribet klen kontol,-1
2022-12-19 07:11:09,hajarrrrrrrrr_,https://twitter.com/hajarrrrrrrrr_/status/1604736073435090944,"@Askrlfess Ini, yang pict pertama hasil ngebahas pildun semalam 😂  https://t.co/LRIYxqt66L",pict pertama hasil ngebahas pildun malam,0
2022-12-19 07:11:07,rifftyaditya,https://twitter.com/rifftyaditya/status/1604736064593494017,Beban dan AFK di pildun kok dibanggain. Dasar tim akjdjekwaiamsnjw,beban afk pildun kok dibanggain dasar tim akjdjekwaiamsnjw,-1
2022-12-19 07:11:01,Abdmq22,https://twitter.com/Abdmq22/status/1604736043491946496,"@Melkihastomo @paksotoy @idextratime Iya bang menginspirasi bangett emang, terkahir match nya di pildun setelah kalah dia nangiss sorang2 tanpa perduliin temen2 nya atau pemain mudaaa yg butuh suport. Menginspirasi dann berjiwa leader bgt emg beliaoooo",iya bang inspirasi bangett emang terkahir match nya pildun kalah nangiss sorang2 tanpa perduliin teman nya main mudaaa butuh suport inspirasi dann jiwa leader banget memang beliaoooo,-1
2022-12-19 07:10:25,seenarayana,https://twitter.com/seenarayana/status/1604735888986378241,"@tanyakanrl Ketika cewek lain nonton drakor, aku nonton pildun 😎",cewek nonton drakor nonton pildun,0
2022-12-19 07:10:20,Donny_ajadeh,https://twitter.com/Donny_ajadeh/status/1604735870825025538,@idextratime Udah Final aja kasian Ronaldo ga jadi juara pildun selamat Maroko juara pildun 2022 🎉🎉,sudah final saja kasi ronaldo tidak jadi juara pildun selamat maroko juara pildun 2022,1
2022-12-19 07:10:11,RXoxolf,https://twitter.com/RXoxolf/status/1604735830173446144,Pasangan terbaper sampe ke rl cuakkkk😭,pasang terbaper sampai rl cuakkkk,0
2022-12-19 07:10:10,yoeyinach,https://twitter.com/yoeyinach/status/1604735826814197762,@aeribase Kita sama ye Jong🥹🫶 tp Mon maap aku lebih suka Messi dulu drpd kamu🥺 suka Messi sejak pildun Brazil hwhwhw trs suka kamunya mulai zaman kokobop🫶,sama ye jong tapi mon maap lebih suka messi dulu daripada kamu suka messi sejak pildun brazil hwhwhw terus suka kamu mulai zaman kokobop,1
2022-12-19 07:10:09,absendulu_,https://twitter.com/absendulu_/status/1604735823672664065,Messi juara pildun  Berarti kenyataannya orang yang kerja keras udh ga ada apa2 nya kalo ketemu orang berbakat,messi juara pildun arti nyata orang kerja kera sudah tidak ada apa2 nya kalau ketemu orang bakat,1
2022-12-19 07:09:45,gorgnai,https://twitter.com/gorgnai/status/1604735722342461440,"kek agak terharu, karna pas liat vt itu comment”nya tu pada yg kek emg cwonya pada nonton pildun gt DAN CWO GUE NGGAA padahal dia ngikutin trs emg diajak jg sm bbrp temennya",seperti agak haru karena pa lihat vt comment nya itu seperti memang cwonya nonton pildun begitu cwo nggaa padahal ngikutin terus memang ajak juga sama bbrp temennya,1
2022-12-19 07:09:26,naufalbarrun,https://twitter.com/naufalbarrun/status/1604735644952956928,seneng banget liat argen menang pildun rasanya jadi pingin meluk kamuuu,neng banget lihat argentina menang pildun rasa jadi ingin luk kamuuu,1
2022-12-19 07:09:26,hobingajii,https://twitter.com/hobingajii/status/1604735643128852481,assalamu'alaikum argen menang pildun cuyyyy,assalamu alaikum argentina menang pildun cuyyyy,1
2022-12-19 07:09:05,djvaaaa,https://twitter.com/djvaaaa/status/1604735553538097152,"pildun 2026 4th lg skrg umur gw 21, berati 4th lg gw 25th. nontonnya udah bareng suami ap masih sendiri ya🥲🥲🥲",pildun 2026 4th lagi sekarang umur 21 berat 4th lagi 25th nontonnya sudah bareng suami apa sendiri,0
2022-12-19 07:09:05,yeontinnie,https://twitter.com/yeontinnie/status/1604735553353658368,"pildun berasa check point milestone kehidupan deh 2014 lagi asik-asiknya sekolah 2018 udah pada lulus 2022 udah pada kuliah, kerja soon 2026 mungkin udah pada nobar w/your little fam(?)",pildun asa check point milestone hidup 2014 asik asiknya sekolah 2018 sudah lulu 2022 sudah kuliah kerja soon 2026 mungkin sudah nonton bareng your little fam,0
2022-12-19 07:09:01,eecosphere,https://twitter.com/eecosphere/status/1604735540175126529,"@convomfs ngeliat lu bisa setiap hari, ngeliat pildun 4th sekali.",lihat kamu bisa hari lihat pildun 4th sekali,0
2022-12-19 07:08:46,gorgnai,https://twitter.com/gorgnai/status/1604735474270339074,"ya pokonya gajadi jalan lah, soalnya dia selesainya aja udh malem gitu. abistu karna dia merasa bersalah akhirnya dia ngajakin aku main lagii minggu nyaa which is kmrn yg harusnya dia nonton pildun sm temen”nya (dia ada bbrp org yg ngajakin gt) TAPI MEMILIH UTK MAIN SM AKU AWW",poko gajadi jalan soal selesai saja sudah malam gitu abistu karena rasa salah akhir ngajakin main lagi minggu nyaa which is kemarin harus nonton pildun sama teman nya ada bbrp orang ngajakin begitu tapi pilih main sama aww,0
2022-12-19 07:08:28,thariqsahfyaz,https://twitter.com/thariqsahfyaz/status/1604735400228311040,Pildun selesai tidur bisa balik normal lagi,pildun selesai tidur bisa balik normal,0
2022-12-19 07:08:07,LambeResing,https://twitter.com/LambeResing/status/1604735310537326593,Harapan berikutnya ada di tangan Franco Colapinto. Juara Spanish F4 pada 2019 yang juga meraih hasil lumayan pada debutnya di F3 musim ini bersama Van Amersfoort Racing dengan P9.  Semoga aja hasilnya bakal berkembang terus mengingat dirinya baru 19 tahun.  https://t.co/GxHB4E71Ip,harap ikut ada tangan franco colapinto juara spanish f4 2019 raih hasil lumayan debut f3 musim sama van amersfoort racing p9 moga saja hasil bakal kembang terus ingat diri baru 19 tahun,0
2022-12-19 07:08:00,Syifaameliap,https://twitter.com/Syifaameliap/status/1604735280690655232,"@mlsmaubelitruck gausah ndre, pildun nya keburu abis🫠",gausah ndre pildun nya lanjur habis,0
2022-12-19 07:07:45,kuchapippepe,https://twitter.com/kuchapippepe/status/1604735220061593600,@Tribalchief666 @idextratime menertawakan fans penaldog yg ngatain messi diawal pildun🤣🤣🤣  https://t.co/KRaTj7FnFE,tertawa fan penaldog ngatain messi awal pildun,-1
2022-12-19 07:07:18,intisarijeruk,https://twitter.com/intisarijeruk/status/1604735107801042945,@s4dd3stt argen angkaat trofi pildun lu liat gak🤣,argentina angkaat trofi pildun kamu lihat tidak,0
2022-12-19 07:07:12,wongkitooo,https://twitter.com/wongkitooo/status/1604735083025350656,@idextratime @relevo Pildun settingan harusnya finalnya portugal vs madrid,pildun settingan harus final portugal v madrid,-1
2022-12-19 07:06:57,achmdfkrrr,https://twitter.com/achmdfkrrr/status/1604735016608870400,"Bukan pendukung argentina, tp gatau kenapa seneng banget liat messi angkat pildun 😭 karir yang bener bener sempurna buat messi 😭😭  No debat, REAL GOAT 🙌  https://t.co/PxLfP10qnj",bukan dukung argentina tapi gatau neng banget lihat messi angkat pildun karir benar benar sempurna buat messi no debat real goat,1
2022-12-19 07:06:55,Inggridlie3,https://twitter.com/Inggridlie3/status/1604735008177999873,"Merantau ntn pildun sendri, biasanya su teriak2 gol di rumah 🤣",rantau nonton pildun sendri biasa su teriak2 gol rumah,0
2022-12-19 07:06:52,rikosetiawan_rs,https://twitter.com/rikosetiawan_rs/status/1604734998460125185,@idextratime Sekarang nikmati aja siapapun juaranya Besok lg pildun atau apa wasitnya pk robot pintar 7G yg g pny hati jg perasaan semua by data biar g ad lg yg complen,sekarang nikmat saja siapa juara besok lagi pildun apa wasit jahat kelamin robot pintar 7g pny hati juga asa semua by data biar ada lagi complen,0
2022-12-19 07:06:40,centgliese,https://twitter.com/centgliese/status/1604734948308529153,"Gila sih rektorku ternyata ke Qatar langsung nonton final pildun. Awalnya ga percaya, tapi ada videonya 🙂",gila rektor nyata qatar langsung nonton final pildun awal tidak percaya tapi ada video,0
2022-12-19 07:06:37,budayabahasa,https://twitter.com/budayabahasa/status/1604734934081736704,"Sampe sakit hati dan nangis pas final pildun 2014 gara-gara si gotze, berharap penuh di copa america kemarin dan bisa di sabet juga, cuma fans dodo kan belum puas kalo belum dapetin world cup,and now is the time to prove it to silence the mouths of the haters.  https://t.co/l2pwXbPSUQ",sampai sakit hati menang pa final pildun 2014 gara gara si gotze harap penuh copa america kemarin bisa sabet cuma fan ronaldo belum puas kalau belum dapetin world cup and now is the time to prove it to silence the mouth of the hater,-1
2022-12-19 07:06:27,abryanadty12,https://twitter.com/abryanadty12/status/1604734892616876032,"@XeanOnly MESSI🐐🐐  The best football player in the world🔥 Akhirnya menyempurnakan perolehan trofi dalam karirnya, GOAT GOAT🐐🔥 di inget2 pas nonton final pildun 2014 nyesek bgt tp pd akhirnya hari ini dia mendapatkannya🏆😭💙🇦🇷  https://t.co/jSMUmJs0wl",messi the best football player in the world akhir sempurna oleh trofi karirnya goat goat inget2 pa nonton final pildun 2014 nyesek banget tapi pada akhir hari dapat,-1
2022-12-19 07:06:19,diariumbi,https://twitter.com/diariumbi/status/1604734858550353921,"Ini mah masih mending. Coba negara Wadidiw menang pildun, foto timnya seukuran mikroskopik sementara foto pejabatnya menuhin infografis sampe keliatan keriputnya 😌😌😌",mah lebih baik coba negara wadidiw menang pildun foto tim ukur mikroskopik foto jabat menuhin infografis sampai lihat keriput,1
2022-12-19 07:06:14,gorgnai,https://twitter.com/gorgnai/status/1604734836098600961,@Askrlfess pildun ma emg yg nge hype tu semua org anjir mau yg gasuka bola kek,pildun ma memang nge hype itu semua orang anjing mau tidak suka bola seperti,-1
2022-12-19 07:05:49,thepabalatax,https://twitter.com/thepabalatax/status/1604734732624752640,Bisa buat nambah referensi ttg Piala Dunia dan dinamika global di dalamnya di sini ya. Karena ga Pildun Qatar doang yg korup. Negara host pildun mainstream juga bisa korup :D   https://t.co/tOWibTxIuY,bisa buat nambah referensi tentang piala dunia dinamika global dalam sini tidak pildun qatar doang korupsi negara host pildun mainstream bisa korupsi,-1
2022-12-19 07:05:46,fifisukangaji,https://twitter.com/fifisukangaji/status/1604734719299850240,@dhonnn69_ Lo pildun kali ini uda menang judi brapa kali a,kamu pildun kali sudah menang judi brapa kali,1
2022-12-19 07:05:45,amzarli,https://twitter.com/amzarli/status/1604734717181714432,@shaneomkara ronaldo yg kasian kalah di pildun juga padahal mau pensiun wkwkwk,ronaldo kasi kalah pildun padahal mau pensiun wkwkwk,-1
2022-12-19 07:05:40,nosumakkusu,https://twitter.com/nosumakkusu/status/1604734693215440897,Huft masi tak bisa menerima Pildun dah kelar euy... Habis masa2 ngecek ada pertandingan apa hari ini 😓 see u 4 Tahun lagi insyaallah,keluh ma tidak bisa terima pildun deh kelar euy habis masa2 ngecek ada tanding apa hari see tahun insyaallah,0
2022-12-19 07:05:32,magicpvrple,https://twitter.com/magicpvrple/status/1604734660520865793,babay maskot paling gemes selama pildun😋 laeeb adek nya jungkookie🙈🙈  https://t.co/hHHraTNgPK,babay maskot paling gemes lama pildun laeeb adek nya jungkookie,0
2022-12-19 07:05:23,arthurlandd,https://twitter.com/arthurlandd/status/1604734622306144256,@CDSSKMS @RivalMustopa @naughteahot Hahaha kecil kaya peluang Portugal juara pildun,hahaha kecil kaya peluang portugal juara pildun,1
2022-12-19 07:05:17,greensandleci,https://twitter.com/greensandleci/status/1604734600084742144,@EIRENEISSANCE suka nonton bola/ngikutin pildun dikira caper ke laki juga jangan-jangan😭😭😭,suka nonton bola ngikutin pildun kira cari perhati laki jangan jangan,0
2022-12-19 07:04:16,naneunkirinida,https://twitter.com/naneunkirinida/status/1604734341224898560,"Yang niat nonton final pildun laki w, tapi malah w doang yg nonton sampe habis. Merasa dejavu dgn sobat2qu dulu yha  🙃",niat nonton final pildun laki tapi bahkan doang nonton sampai habis rasa dejavu dengan sobat2qu dulu yha,0
2022-12-19 07:04:11,thinkywindy,https://twitter.com/thinkywindy/status/1604734320442167296,"ga ngerti bola, ga ngikutin pildun :)",tidak erti bola tidak ngikutin pildun,0
2022-12-19 07:03:57,NandangEPrayogi,https://twitter.com/NandangEPrayogi/status/1604734263361884162,"Kenapa banyak orang nggak mau liat Argentina juara pildun?  Bukan karena benci Messi, tapi karena kawan2 di sekitarnya yang arogan dan nggak respect.",banyak orang tidak mau lihat argentina juara pildun bukan benci messi tapi kawan2 sekitar arogan tidak respect,-1
2022-12-19 07:03:53,anomalinavys,https://twitter.com/anomalinavys/status/1604734247096709121,Keknya emg tebakan aku selalu menang deh wkwk pdhl g ikut nntn tp iseng aja nebak sendiri yg juara pildun pst argentina wkwk eh pagini cek ternyata benar. Sll kejadian pas chelsea main iseng nebak2 jg menang wkw. Pdhl aku ga ngerti dn ga suka bola tp urusan nebak2 emg seru si.,kayak memang tebak selalu menang pdhl ikut nonton tapi iseng saja nebak sendiri juara pildun pasti argentina eh pagini cek nyata benar selalu jadi pa chelsea main iseng nebak2 juga menang wkw pdhl tidak erti dn tidak suka bola tapi urus nebak2 memang seru si,1
2022-12-19 07:03:39,jenrinablusey,https://twitter.com/jenrinablusey/status/1604734187306881024,ditengah gempuran pildun Jeno Karina trending lagi mana ningning chenle ikutan  https://t.co/B8Ntpap85v,tengah gempur pildun jeno karina trend mana ningning chenle ikut,0
2022-12-19 07:03:10,myacnt121,https://twitter.com/myacnt121/status/1604734064468332544,@billiesh888 @idextratime Tp Mbapeé debut pertama pildun umur 19 dan juara waktu tahun 2018,tapi mbapee debut pertama pildun umur 19 juara waktu tahun 2018,1
2022-12-19 07:02:51,LambeResing,https://twitter.com/LambeResing/status/1604733985711861760,"Di masa 2010-an sebenarnya José Maria López hampir saja menjadi pebalap Argentina setelah Gastón Mazzacane yang debut di F1. Tapi karena USF1 gak jelas, akhirnya gak jadi debut.  https://t.co/CW1RCxoGNp",masa 2010 an benar jose maria lopez hampir jadi balap argentina gaston mazzacane debut f1 tapi usf1 tidak jelas akhir tidak jadi debut,-1
2022-12-19 07:02:48,LambeResing,https://twitter.com/LambeResing/status/1604733973984579584,"Dari semua nama tersebut, sebenarnya masih ada lagi nama-nama yang belum kesebut. Rata-rata pebalap asal Argentina yang turun itu banyaknya di era 1950-an macam José Froilán González, Clemar Bucci, dan tentu saja Oscar Alfredo Gálvez yang namanya diabadikan menjadi nama Sirkuit.  https://t.co/wxUjXkW4Li",semua nama sebut benar ada nama nama belum sebut rata rata balap asal argentina turun banyak era 1950 an macam jose froilan gonzalez clemar bucci oscar alfredo galvez nama abadi jadi nama sirkuit,0
2022-12-19 07:02:46,LambeResing,https://twitter.com/LambeResing/status/1604733965856026624,"Setahun sebelum kedatangan Esteban Tuero, ada nama Norberto Fontana yang balap empat kali bersama Sauber pada 1997 menggantikan Gianni Morbidelli yang cedera.  Norberto start di GP Prancis, British, Jerman, dan Euro. Hasil terbaiknya adalah double P9 di British dan Jerman.  https://t.co/rAoe669XMh",tahun datang esteban tuero ada nama norberto fontana balap empat kali sama sauber 1997 ganti gianni morbidelli cedera norberto start gp prancis british jerman euro hasil baik double p9 british jerman,0
2022-12-19 07:02:40,LambeResing,https://twitter.com/LambeResing/status/1604733942053363712,"Anak 1990-an akhir sampai 2000-an awal pasti sedikit-banyak mengenal nama Esteban Tuero dan Gastón Mazzacane.  Keduanya debut di Minardi pada waktu yang berdekatan. Esteban debut di 1998, Gastón tahun 2000.  Sayangnya, Esteban hanya balap semusim sedangkan Gastón lanjut ke Prost.  https://t.co/D43cs39AVI",anak 1990 an akhir 2000 an awal sedikit banyak kenal nama esteban tuero gaston mazzacane dua debut minardi waktu dekat esteban debut 1998 gaston tahun 2000 sayang esteban balap musim gaston lanjut prost,0
2022-12-19 07:02:38,LambeResing,https://twitter.com/LambeResing/status/1604733932087672833,"Soal gelar WDC tentu saja Fangio menang, tapi soal banyak banyakan start, Carlos Reutemann yang jadi nomor satu.  Carlos mengantongi 146 start dari 146 kali dirinya masuk entry.  Tiga kali P3 bersama Brabham dan Ferrari, hasil terbaik Carlos adalah P2 bersama Williams pada 1981.  https://t.co/7CrCy6wyTL",soal gelar wdc fangio menang tapi soal banyak banyak start carlos reutemann jadi nomor satu carlos kantong 146 start 146 kali diri masuk entry tiga kali p3 sama brabham ferrari hasil baik carlos p2 sama williams 1981,1
2022-12-19 07:02:36,LambeResing,https://twitter.com/LambeResing/status/1604733921769705472,"(Trigger Warning: Penculikan dan Penyanderaan)  Saking terkenalnya Fangio di era 1950-an, di GP Cuba 1958 yang bukan merupakan ajang yang masuk kalender F1, Fangio pernah diculik oleh kelompok “Pergerakan 26 Juli” yang dipimpin Fidel Castro selama 29 jam sampai absen balapan.  https://t.co/QFfiXQmncG",trigger warning culi sandera saking kenal fangio era 1950 an gp cuba 1958 bukan rupa ajang masuk kalender f1 fangio pernah culik kelompok gera 26 juli pimpin fidel castro lama 29 jam absen balap,0
